Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
q_mean,0.13587070551143368,0.24211857282077132,15.007079246020389,7,0.3638304401378541,0.1976940850052091,44.921875,4.777162605798506,0.5524373320886962,0.8794195563350606,604.9226898952631
amp_mean,0.08066281795074984,0.11463370944365875,3.3640671592481737,5,0.1122472323953047,0.04223945429316715,44.53125,5.787276919873523,1.0316596639030668,1.2856882654703443,213.19310373596448
amp_std,0.14436783301787656,0.1978649975531645,10.022542657718732,4,0.33625955703508137,0.10459880211843119,32.03125,5.663620480961596,1.0156358222959647,1.286657266812628,682.9211436504457
amp_max,0.09960229939907178,0.12730617788726498,4.148956909635572,6,0.18364545581660843,0.05185403032937202,35.9375,5.980066742458057,1.1299231390197069,1.3118872213575488,325.0490541512772
phase_std,0.06266551450180328,0.07500185505760702,1.440071235093067,4,0.1039339279240955,0.05307117938274848,27.734375,4.185374448321117,0.3242846523050738,0.4914339717217045,128.67882589779762
i_mean,0.06988818522572093,0.14936852939776984,5.711605139059824,10,0.21510827367228808,0.08859388854086155,51.171875,4.489140382030384,0.42500891739161817,0.6074898987763163,160.05054952148868
q_mean,0.1378462631947467,0.25700069871767867,16.90863594019201,7,0.3908020741272488,0.203831047858048,42.578125,4.34902970190008,0.37929434650538324,0.5792640473925426,622.6438838362636
amp_mean,0.09918561072023732,0.14213758717716443,5.17199198426778,5,0.21984134537632274,0.12201783685968515,34.375,4.047019420105936,0.3179548329094958,0.5352301706239138,322.36444663116157
amp_std,0.14624362548636685,0.2516636262485691,16.213652678804344,4,0.44349960235998986,0.20714247893239168,38.28125,4.508638621520337,0.49537384722046557,0.866173059854258,700.8137775717827
amp_max,0.12220885105542065,0.16299700418657834,6.801413983692656,3,0.2466151501174143,0.19755745998243432,24.609375,5.035485150099337,0.7096316219514303,1.0933851202715104,489.3847982247657
phase_std,0.08118377868075013,0.1025807917471098,2.693841621878761,3,0.12371930495679061,0.08927191572695976,30.46875,5.977704144661641,1.1120420237941122,1.2920495681950919,215.94873222724743
i_mean,0.13264737096070117,0.23286302076522433,13.881647728615757,8,0.2996459114314481,0.15131510435267348,42.1875,4.263660693168233,0.375443470548343,0.5256719309590017,576.5635930199967
